,city,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17
389,平田村,93.26328072,79.44726505,85.47449993,75.14430292,87.2026571,85.00103446,90.78044853,78.88705276,76.50983951,77.48548017,58.90025379,69.89829883,78.94891455,82.59919636,82.57433412,97.85903924,91.15168661
390,浅川町,95.81775353,76.97506601,77.38641253,74.37173539,82.11538083,89.60265888,86.35120298,90.72668501,78.5359274,83.20033293,76.50650169,68.17785816,87.3338139,97.83214096,88.95584414,80.05299609,90.29775793
391,古殿町,86.7027292,74.81745956,78.40864088,85.01934354,81.71099679,75.59276992,89.17662171,78.53632082,70.87680449,90.07795197,82.96701914,65.30937794,90.7056199,83.67876919,87.98705277,96.6604523,82.24075892
392,三春町,90.81443007,77.66999666,84.08411698,82.48166615,92.51546212,74.25679127,94.96745852,79.01874169,85.40301779,77.28798298,92.17936577,77.12832892,89.82599977,93.91055627,83.54164895,92.33834093,96.18162804
393,小野町,96.14502715,76.79900959,84.78723561,77.01625855,97.09466824,82.41956019,85.99525053,85.57953905,77.51765207,89.06330699,74.12146085,79.76004665,79.04218967,68.44527469,94.86044553,93.23369407,90.45318476
394,広野町,84.4912362,77.56108638,78.17574401,74.81645969,88.24787188,84.21973047,83.28580283,95.11311168,74.61093952,79.33488731,90.24425769,98.87750731,82.06742508,58.63143065,75.46055531,65.20286227,84.51740829
395,楢葉町,91.36393155,77.34383501,75.36311049,100,58.77792183,67.44627008,73.81324777,84.47634095,71.79836639,85.34763004,91.61196749,72.38215842,83.51473121,81.17279145,68.52445293,76.63358994,92.66828816
396,富岡町,39.10247545,79.56476063,93.73094346,100,99.31532475,71.15328081,57.95358069,80.9358153,83.16560126,0,78.26187598,86.02383681,75.99775986,83.0282295,53.38714702,90.48499007,100
397,川内村,91.15763525,91.04419121,70.93864216,76.87201918,69.50526366,79.52684948,69.58977036,89.16623492,91.7853414,100,79.68265688,82.64053027,98.22224853,98.00946471,88.21363037,94.81327047,100
398,大熊町,89.01972112,100,96.85899338,98.74078182,89.81846986,76.63127132,75.33478988,88.65421407,0,0,99.22182,82.13878854,73.97069822,84.42501683,80.98122528,94.04765503,99.21920997
399,双葉町,51.62628121,61.54121957,49.46346245,100,0,0,37.28389687,0,60.1524345,99.67679448,87.30019444,67.18711546,85.42393595,69.68173471,62.75221257,66.85689411,24.99915123
400,浪江町,63.91178463,91.96131906,93.79556281,100,97.98988113,67.08787777,80.77649064,90.45111426,86.68739615,63.34468457,94.88432825,86.56311686,89.26406226,82.81800469,49.22686177,81.67063063,100
401,葛尾村,55.44595521,79.57348395,69.841094,90.84088901,95.48585029,63.86204815,61.56507439,100,74.68300905,100,71.54118998,44.97112744,90.01928216,80.28212208,57.87926951,93.03874178,85.73232898
402,新地町,55.18556092,81.76029209,94.93776758,79.65252827,77.26805552,80.14080786,84.92994695,85.82724447,83.81943005,85.55686292,100,74.97991045,85.91342352,81.75998362,73.24818438,95.03404932,68.76128044
403,飯舘村,67.74380461,94.14958732,98.48670654,90.99355506,70.8836536,97.23354179,59.64025537,74.67133531,72.37442674,100,79.73150276,83.47387493,94.70949159,82.03615012,89.57892039,88.25645891,90.40458882
404,水戸市,87.90597542,89.84397613,85.91360775,73.86028126,87.37207245,90.91944415,87.62035067,94.21909937,73.35763966,91.24634608,100,97.77498158,93.47703492,100,87.59235049,94.28676579,94.44016648
405,日立市,80.91582209,78.86239269,96.329849,83.27689044,90.4801006,89.12370651,82.55938661,88.6569909,81.43553189,79.38370154,93.97493416,100,85.87348366,89.49338732,96.33722973,92.11968095,97.06942624
406,土浦市,92.24014814,86.34691404,96.20183345,78.65490638,75.34822616,98.27079984,92.17572806,80.31305218,81.99097424,92.03915908,95.97172989,94.31615614,87.14659329,89.25159267,94.30641318,96.8924572,99.22893891
407,古河市,90.93063278,95.54926954,94.2595176,84.68596636,85.72334583,97.40864082,95.68028677,87.48708023,80.4447995,93.53267406,97.04808216,83.24714261,92.47151035,91.17979423,99.3173176,97.7255147,100
408,石岡市,96.81073414,84.57564266,86.14777667,89.42971656,88.39016934,80.09829141,93.42935294,99.29804911,87.48281811,96.97234366,93.18293035,78.31386892,88.84214092,64.97961714,100,87.75491092,88.15764108
409,結城市,92.28665274,90.10449842,91.20665869,85.83502209,80.92500453,92.65153321,97.63527512,88.45869829,77.75436457,94.8547369,99.33232679,87.9464698,95.63870622,91.78384765,95.3200248,89.81763286,97.94042291
410,龍ケ崎市,94.7274926,90.17284271,92.99293907,77.29885709,80.53716997,99.9871868,85.41299563,100,77.95531732,95.01028258,97.71745941,95.59058483,98.30995828,92.07407085,100,91.57186864,97.58159623
411,下妻市,91.62726269,82.4789916,75.81016183,87.69397713,88.11822581,81.18083498,96.46156851,79.49984158,74.99129149,100,87.20852568,80.87871152,81.52506457,81.54362263,80.52056754,89.70116109,90.18463398
412,常総市,91.09398965,92.73640571,89.42034248,83.22718983,92.03480723,83.11329077,97.72119923,85.18426711,79.51092618,100,94.00581053,87.83893048,89.50847145,87.90692184,93.91838018,94.1259891,94.26513769
413,常陸太田市,87.1132437,88.52263451,74.08008788,90.85111103,89.19102663,95.23699156,87.03611603,79.39077709,79.0578716,76.24958116,95.45988086,78.853855,78.50947171,90.17510437,92.62218794,82.07209422,78.24830832
414,高萩市,100,79.27911231,91.45510528,70.86632631,89.94378291,87.37538464,89.74216096,75.19602591,77.85732655,82.1862327,93.79730086,79.43492447,94.4198742,80.10296377,92.4541731,90.96981682,82.47944899
415,北茨城市,92.05177844,84.85583212,81.98458675,83.60775059,90.04922001,96.16765503,90.49787247,74.52497692,78.63622633,85.42100007,89.00727741,87.62019061,85.6209189,84.02538564,89.17548412,84.40058209,80.96241794
416,笠間市,89.18240138,81.1934946,79.25675068,84.52165293,86.98876873,79.53279863,93.82854858,86.12057478,86.23574238,95.14889785,90.3617758,74.08695951,89.18594326,81.55198281,86.36539365,87.78045703,91.46680171
417,取手市,91.43310021,89.52356372,89.76426936,78.9435962,89.98460937,90.53590477,95.86316269,78.31784505,86.22084452,82.01856954,98.79877237,92.50357835,88.56138121,83.35531118,92.92715962,93.92713997,100
418,牛久市,91.22149749,91.68521927,89.28480508,88.34168128,87.70651188,97.36534632,96.07284481,87.11590634,84.93223957,95.55932697,100,99.58405014,94.25785483,85.98152145,100,93.40556622,100
419,つくば市,84.88530632,92.23083989,100,83.38007584,85.72894259,88.91038988,94.61128554,87.71615483,77.69639551,80.62453263,96.73208512,94.81699334,87.42035548,91.26883535,81.49117947,80.7162771,82.68191959
420,ひたちなか市,92.11580697,89.31592166,61.64326591,88.82781157,81.15435973,89.8616883,97.15459895,83.41687783,84.87111786,93.80473594,97.70801917,87.8777415,92.37457976,80.97104746,90.47478308,95.34673771,91.43937141
421,鹿嶋市,98.18263601,89.1822641,85.50568916,66.57308532,87.01034347,90.06562622,86.58741441,92.22087597,80.48667615,87.55178917,94.17855105,83.474121,100,81.20290397,97.10037805,88.83025764,95.66231436
422,潮来市,87.62977133,88.58377051,87.87595176,86.18998191,84.83085822,85.04411062,93.73706433,99.60220976,86.58978031,95.6528464,100,87.52540071,95.29581163,72.80690628,87.58621317,83.27480548,91.44982319
423,守谷市,92.32365095,89.65701266,79.87958345,86.66433331,96.63974267,95.3453853,95.8362063,81.74750939,79.91485459,85.46682792,100,100,94.73686525,80.73956563,91.68416381,96.21410868,100
424,常陸大宮市,91.9376272,91.79681031,85.41106992,84.1046105,90.3006728,67.79858413,89.86233193,86.39959952,74.40743321,91.56024602,90.615996,79.58033704,76.8699131,81.48297097,91.31267967,92.42312118,88.64349085
425,那珂市,88.13340117,90.22205167,90.8184719,79.55091346,89.33182182,84.59210581,91.98972206,74.74124893,78.97662789,93.90716507,97.13368509,80.13989575,90.83755909,74.24047493,92.70917227,80.11971341,96.09988464
426,筑西市,97.50771075,91.43279432,100,78.63248974,90.77565057,88.6195971,99.53007688,91.1775369,87.75533866,90.91378659,100,89.05961103,92.43435427,93.33828142,97.96947223,98.43982957,99.3365637
427,坂東市,88.8345244,72.7734558,84.43420688,86.67626568,87.21019435,89.46519855,96.41761001,83.24840732,86.24258658,92.74683027,94.80900779,85.69451813,93.76909816,80.84381541,98.6120732,80.28302452,89.78004559
428,稲敷市,95.20457001,88.29233405,89.69456083,78.42255828,91.73215254,89.90104302,97.52566328,74.72702985,77.43101719,89.3929278,95.58171916,79.42892222,91.16000163,80.74133961,85.78798927,87.35391079,79.32824896
429,かすみがうら市,94.99283543,91.03850345,86.97878389,94.74550221,86.97129217,91.97634995,94.78630203,72.00176887,80.42247111,97.81867071,90.02816604,81.32011283,87.18976947,88.4946691,97.16409587,87.8597799,94.1182897
430,桜川市,88.67727676,90.66629968,81.61408399,87.14956682,92.46932586,86.3778256,91.11727528,91.10087449,80.08180333,84.56610056,98.12407638,72.27667688,91.7714487,93.73185006,100,83.88792995,80.55430601
431,神栖市,90.6591059,87.47813621,90.04172956,91.8523899,91.65978461,92.31164147,88.23470261,81.28240472,64.87228688,86.97082844,94.03731341,96.5606858,92.02728245,83.76297876,95.08155336,87.71372964,97.76731595
432,行方市,90.22540176,90.36207772,83.36603189,86.78304339,88.94349389,85.24193363,90.17682162,95.68278502,81.41300918,92.64211004,89.27207354,83.61471841,86.07101137,85.79416816,90.90781517,84.12546311,86.95103806
433,鉾田市,89.20920839,86.14781941,82.74099758,100,83.36960965,100,92.50473143,89.82748619,85.29570491,90.2619212,90.90611326,77.85526314,86.89691663,82.23233463,100,83.68237733,80.59985768
434,つくばみらい市,87.62747286,83.69894746,83.18473527,82.94174694,85.22267763,89.07733209,95.38766344,79.30203661,79.6941301,89.24446991,100,89.56167986,93.44309695,91.59872966,92.33272222,82.10803752,91.14150657
435,小美玉市,98.05278634,86.77362184,85.2613851,84.20180572,80.92106481,86.73225802,96.19726292,82.46068405,85.4084216,91.66191376,88.12084122,77.72925043,80.72655487,87.63670344,91.47556051,82.0960389,90.08020067
436,茨城町,86.04552662,89.24499925,100,77.76478026,78.31244115,88.03068514,93.93981092,83.26129727,81.57348999,91.86761774,93.88035608,80.37257141,90.50334132,82.81249366,98.63705377,78.53535301,85.97807839
437,大洗町,91.64858324,62.44964834,82.34383697,77.38187542,85.84908741,74.52321407,86.28333121,84.25263426,77.79296836,87.16813665,87.49535843,83.3881416,79.19271615,76.94986415,87.10900024,79.34370698,86.00354347
438,城里町,94.3963958,79.20138753,69.39238938,88.89151504,74.72717456,89.42436937,91.11508323,76.85031146,78.45170112,78.04000752,100,70.49605059,86.48454526,79.00263829,92.95024089,97.73844614,93.85167319
439,東海村,84.36241142,87.75832901,96.3140109,90.95233119,71.82394436,78.81338402,77.30104736,86.13915199,85.99985251,100,88.68125585,98.82295943,82.02811693,77.9105328,87.77728665,80.83292214,88.99060693
440,大子町,94.64856636,76.75120323,93.18909536,79.88360777,84.00938204,82.39708925,84.39067924,96.23491569,86.3478291,80.17841692,99.5981008,76.62584135,89.02557456,80.32057877,92.66738505,77.29654811,84.0542205
441,美浦村,83.00309251,90.67204607,97.53786493,84.55869515,80.78550116,93.07541514,91.39351056,64.24517446,68.79368393,94.02388623,97.36417888,88.15526805,87.81191927,86.97443605,100,74.44361285,96.67452126
442,阿見町,92.99519491,91.63389671,75.69146653,100,93.26799478,87.61095218,91.80282518,88.37296906,77.58501008,83.22111227,90.43086635,88.62880994,87.85767036,83.3477598,91.89338189,100,100
443,河内町,88.27047314,81.36774933,73.93067358,81.66277245,73.67694095,85.16630595,71.71494466,78.41721211,74.07369855,87.06029176,68.50104464,69.23447332,75.08945338,82.23456593,75.39149218,97.25353795,81.4232964
444,八千代町,95.1774348,87.20324321,92.71373636,90.41681324,85.5698646,76.47173856,98.38652671,87.58231758,72.78591253,94.32232331,91.74586168,84.26689627,87.47435307,78.72025755,93.84734618,82.01156256,89.16699481
445,五霞町,93.13503613,86.61792871,93.71871223,86.19664309,86.23142138,93.1237237,84.0883262,97.28735198,81.99495088,77.13987731,77.5552869,100,93.19584779,82.61201026,89.09744807,90.36468054,95.78235736
446,境町,85.6324643,80.78698136,94.91723131,84.38956285,85.50200387,77.78167395,97.1442704,80.69780716,77.31247014,91.47521574,94.61682314,80.25602494,90.20372681,85.8082723,83.14160978,94.1998873,91.6765632
447,利根町,89.94503279,88.20236331,87.1111604,78.638728,81.60262831,86.89867978,88.48531728,77.70177393,66.07090906,62.10557722,97.13782955,73.44980865,87.55560708,80.38568579,93.31587061,76.79883363,92.20067736
448,宇都宮市,93.84209368,94.55972596,88.05707797,94.26572527,89.01588166,95.06372293,89.83256449,93.91284904,82.37347246,92.34563996,98.85133508,92.62208825,91.11290426,92.14290085,90.53315627,100,94.87406668
449,足利市,94.00186875,92.19221468,83.53738304,84.4614093,94.46058675,90.61843549,91.53377362,74.22541656,75.61387132,87.55229254,94.00557246,85.98485376,91.4684018,85.11542984,93.70867078,90.09716889,91.60579828
450,栃木市,94.56687036,81.72303908,88.95234036,85.11008525,89.41537281,89.24183416,98.65022623,86.71896962,79.58884204,93.06487715,100,92.15305481,94.96166354,80.35714632,95.60107693,96.02104818,93.3248684
451,佐野市,97.68213043,82.64142568,89.00840652,89.40419411,89.42017506,99.05159072,93.22921578,82.16478908,95.87645939,88.17231697,100,91.39100034,90.88027579,79.16057184,94.96555243,84.48862721,92.96106032
452,鹿沼市,92.16413164,86.24083923,87.12637978,90.56070683,91.35731168,94.44851839,92.75501901,80.00708904,78.81589527,100,94.92539209,85.72546974,84.1215996,89.85710924,93.85291678,85.40761337,94.462221
453,日光市,92.30105677,86.27571709,91.01356667,93.80300134,89.14870688,92.12453498,90.34833419,81.03107167,86.24234474,94.403068,92.00995924,97.1448062,86.58537664,82.0077163,92.43190067,80.71317572,88.24773501
454,小山市,88.47630877,94.25363699,88.86088108,91.9903614,74.49418064,93.54923908,96.6500941,91.12640588,79.03399745,92.71720316,97.10747486,93.69653207,88.94711003,96.35278446,84.94372159,100,100
455,真岡市,91.7487586,88.79565994,87.36973608,81.52188083,98.76798245,97.07592014,97.99121176,75.87283893,78.17193604,100,97.17431805,91.26622432,95.37163725,83.23303801,90.06635037,88.95245751,100
456,大田原市,94.52034395,83.00127629,81.48250833,88.9607256,79.58803176,93.72612299,94.68994513,95.8615107,82.41576509,89.31164072,90.96294521,82.61696235,87.60132115,86.89028758,90.1201141,91.13574589,94.5904938
457,矢板市,88.03247251,85.60193419,81.89179662,92.78249188,91.1546089,80.30579786,93.19409053,93.29058909,86.4072567,91.93598752,92.17458201,81.83649227,93.13618746,89.58749975,92.77508016,91.1862253,90.88960387
458,那須塩原市,84.18175834,77.06715469,82.74541163,85.73863709,93.09955912,89.95478921,92.12110844,83.56055316,83.45135231,94.02283975,93.75252239,100,82.04279132,90.62842458,96.52997243,100,94.44267359
459,さくら市,97.17457401,80.74594546,81.99779218,78.36759828,91.60853453,100,92.28873762,92.25106267,77.95871745,87.67295619,94.71242733,89.31999577,86.99452125,84.16387187,91.53958886,86.32655453,88.36548109
460,那須烏山市,93.8532796,75.69149215,89.38757159,83.03754306,89.01951489,87.0830264,94.03423682,83.92323878,80.74194341,90.65776437,94.25263311,81.43188233,88.57261948,90.63963656,93.84454613,100,100
461,下野市,81.24858776,95.02983868,90.11214158,70.92618821,77.40872811,97.93819571,95.55016424,100,87.75381393,91.52974442,97.35476394,87.56820706,90.05171596,90.53484625,92.54985571,95.19426916,97.60168481
462,上三川町,91.37940923,86.75118064,92.54705443,89.56166317,86.12922711,95.23562985,85.40000307,88.77274376,70.38019438,95.82809551,92.70019667,84.14749976,94.71212298,87.64433412,90.14765067,83.24110817,94.64922302
463,益子町,90.0143016,79.92653667,79.90125665,87.81186757,87.78361975,82.30684728,88.14320786,94.03840942,84.267911,84.9547582,95.51293779,73.85257227,82.09527886,81.57421305,100,98.07037492,89.95680251
464,茂木町,82.88786786,80.14124453,74.97447368,83.51386751,90.53645739,88.90325802,80.59959781,95.61804471,84.09934682,84.19256989,87.16029604,82.24449018,83.57652364,81.77581175,90.90371849,93.38063577,84.46949937
465,市貝町,92.41581484,78.51344479,77.0514619,69.25532187,80.82126805,90.2971498,78.55664634,94.42772635,65.22167104,70.27447522,73.80137099,82.33860534,78.14049475,85.41592202,100,100,92.19396242
466,芳賀町,90.3688499,95.01838304,90.26959808,84.69121878,80.16043379,90.52212284,94.61501867,83.88125689,90.6790627,100,89.22711583,86.25996015,83.88759046,86.69329715,87.99889674,77.37197141,92.59785826
467,壬生町,89.12615638,87.71576177,96.83814355,87.99357362,82.61682487,83.63281625,92.64496828,94.36099333,78.31971894,99.31574943,96.16897597,85.20637986,92.556253,86.60776921,90.72994743,96.8244872,93.79137156
468,野木町,94.8197365,89.54068491,67.84605026,81.77668983,87.98190426,95.32233873,96.57452891,89.026784,69.62214845,85.83510706,97.39058939,90.45572757,92.8224321,98.28202181,94.88072931,92.08023346,98.15589752
469,塩谷町,100,86.95925855,94.4176499,79.77665448,85.64840844,79.94346646,90.36085082,73.74397059,78.68652804,76.51377892,79.76918112,76.00334645,80.99612906,80.72660341,92.89545339,100,81.97771638
470,高根沢町,91.65630145,88.99375893,80.67804978,65.70583462,96.36394697,94.16532896,96.95003857,87.52259131,74.61993641,92.8044448,89.74582254,75.77699628,86.6562234,89.33939012,96.13882307,98.05796321,100
471,那須町,75.40250233,84.14966384,76.07166016,87.88925983,80.95175289,93.57525922,91.59402844,69.74117354,73.62721177,82.98559037,94.28672989,87.10379388,81.44268035,96.54694825,89.63665944,77.2245541,82.65382353
